"key","name","span","fixVersion"
"KS-3487","Development Started","0,266083333333333","Smart v4.5.01"
"KS-3487","Development Completed","0,061","Smart v4.5.01"
"KS-3487","Approved","0,02885","Smart v4.5.01"
"KS-3487","Testing started","0,0309166666666667","Smart v4.5.01"
"KS-3486","Development Started","41,4825166666667","Smart v4.5.01"
"KS-3486","Issue Specified","1594,63758333333","Smart v4.5.01"
"KS-3482","Development Started","1705,39723333333","Smart v4.5.01"
"KS-3481","Development Started","0,497216666666667","Smart v4.5.01"
"KS-3481","Development Completed","3,2579","Smart v4.5.01"
"KS-3481","Approved","91,2171666666667","Smart v4.5.01"
"KS-3481","Testing started","1539,87243333333","Smart v4.5.01"
"KS-3480","Development Started","232,041916666667","Smart v4.5.01"
"KS-3479","Development Started","0,0740333333333333","Smart v4.5.01"
"KS-3474","Development Started","49,5423833333333","Smart v4.4.09"
"KS-3474","In Progress","110,267366666667","Smart v4.4.09"
"KS-3474","Development Completed","30,1100333333333","Smart v4.4.09"
"KS-3474","Deploying","1321,80753333333","Smart v4.4.09"
"KS-3474","Approved","1,13041666666667","Smart v4.4.09"
"KS-3474","Testing started","14,5778","Smart v4.4.09"
"KS-3471","Development Started","50,8581","Smart v4.5.01"
"KS-3471","Development Completed","2,96146666666667","Smart v4.5.01"
"KS-3471","Deploying","1289,98226666667","Smart v4.5.01"
"KS-3471","Approved","48,8607833333333","Smart v4.5.01"
"KS-3471","Testing started","63,8491833333333","Smart v4.5.01"
"KS-3466","Development Started","1864,33478333333","Smart v4.5.01"
"KS-3466","In Progress","35,9205","Smart v4.5.01"
"KS-3465","Development Started","67,0584166666667","Smart v4.5.01"
"KS-3464","Development Started","0,384216666666667","Smart v4.5.01"
"KS-3464","Development Completed","3821,28325","Smart v4.5.01"
"KS-3464","Approved","0,0565333333333333","Smart v4.5.01"
"KS-3464","Testing started","0,0716333333333333","Smart v4.5.01"
"KS-3459","Suspended","1145,17963333333","Smart v4.5.01"
"KS-3459","Issue Specified","8,50691666666667","Smart v4.5.01"
"KS-3459","Development Started","0,421983333333333","Smart v4.5.01"
"KS-3459","Development Completed","0,784383333333333","Smart v4.5.01"
"KS-3459","Approved","216,27575","Smart v4.5.01"
"KS-3459","Testing started","0,0224333333333333","Smart v4.5.01"
"KS-3455","Development Started","0,292233333333333","Smart v4.5.01"
"KS-3451","Development Started","1722,97146666667","Smart v4.5.01"
"KS-3449","Development Started","29,5876166666667","Smart v4.6.01"
"KS-3449","In Progress","101,102716666667","Smart v4.6.01"
"KS-3449","Development Completed","2485,46783333333","Smart v4.6.01"
"KS-3443","Development Started","1279,28845","Smart v5"
"KS-3440","Development Started","20,8213833333333","Smart v4.5.01"
"KS-3440","Development Completed","2597,81438333333","Smart v4.5.01"
"KS-3439","Development Started","0,507416666666667","Smart v4.6.01"
"KS-3437","Development Started","81,71965","Smart v5"
"KS-3437","In Progress","49,7565333333333","Smart v5"
"KS-3437","Development Started","966,8818","Smart v5"
"KS-3436","Development Started","1449,08861666667","Smart v4.5.01"
"KS-3432","Development Started","377,848733333333","Smart v4.5.01"
"KS-3432","In Progress","4153,81776666667","Smart v4.5.01"
"KS-3432","Development Started","42,4020166666667","Smart v4.5.01"
"KS-3432","In Progress","101,160966666667","Smart v4.5.01"
"KS-3432","Development Completed","9,21308333333333","Smart v4.5.01"
"KS-3432","Deploying","101,221883333333","Smart v4.5.01"
"KS-3432","Approved","999,53525","Smart v4.5.01"
"KS-3432","Testing started","70,1292","Smart v4.5.01"
"KS-3431","Development Started","0,05535","Smart v4.5.01"
"KS-3431","In Progress","29,4963833333333","Smart v4.5.01"
"KS-3431","Development Completed","1091,91121666667","Smart v4.5.01"
"KS-3431","Development Started","5978,85346666667","Smart v4.5.01"
"KS-3431","Development Completed","2676,06876666667","Smart v4.5.01"
"KS-3431","Deploying","1275,3396","Smart v4.5.01"
"KS-3430","Development Started","5,22131666666667","Smart v4.5.01"
"KS-3430","Development Completed","4265,1975","Smart v4.5.01"
"KS-3430","Deploying","137,69635","Smart v4.5.01"
"KS-3430","Approved","978,571916666667","Smart v4.5.01"
"KS-3430","Testing started","18,7116666666667","Smart v4.5.01"
"KS-3429","Development Started","1311,67606666667","Smart v4.5.01"
"KS-3429","In Progress","244,821216666667","Smart v4.5.01"
"KS-3429","Development Completed","8,53385","Smart v4.5.01"
"KS-3429","Deploying","4106,01025","Smart v4.5.01"
"KS-3426","Development Started","8660,61868333333","Smart v5"
"KS-3424","Development Started","0,34875","Smart v5"
"KS-3424","Development Completed","5577,31438333333","Smart v5"
"KS-3421","Development Started","0,732033333333333","Smart v4.5.01"
"KS-3421","In Progress","183,5619","Smart v4.5.01"
"KS-3421","Development Completed","1456,34788333333","Smart v4.5.01"
"KS-3421","Deploying","4107,21036666667","Smart v4.5.01"
"KS-3421","Approved","81,7951","Smart v4.5.01"
"KS-3421","Testing started","148,984116666667","Smart v4.5.01"
"KS-3419","Development Started","17,4272166666667","Smart v4.5.01"
"KS-3419","In Progress","9,57458333333333","Smart v4.5.01"
"KS-3419","Development Completed","1044,06966666667","Smart v4.5.01"
"KS-3419","Deploying","0,697416666666667","Smart v4.5.01"
"KS-3419","Approved","1407,60466666667","Smart v4.5.01"
"KS-3419","Testing started","33,37155","Smart v4.5.01"
"KS-3419","Approved","28,9174333333333","Smart v4.5.01"
"KS-3419","Testing started","9,07606666666667","Smart v4.5.01"
"KS-3416","Development Started","0,06725","Smart v4.5.01"
"KS-3416","In Progress","3123,23705","Smart v4.5.01"
"KS-3416","Development Completed","4278,74766666667","Smart v4.5.01"
"KS-3416","Approved","0,0603666666666667","Smart v4.5.01"
"KS-3416","Testing started","0,0336833333333333","Smart v4.5.01"
"KS-3415","Development Started","52,9676666666667","Smart v4.5.01"
"KS-3415","In Progress","1578,25021666667","Smart v4.5.01"
"KS-3415","Development Started","14,8720166666667","Smart v4.5.01"
"KS-3415","Development Completed","7,86711666666667","Smart v4.5.01"
"KS-3415","Deploying","4093,18141666667","Smart v4.5.01"
"KS-3415","Approved","1474,7845","Smart v4.5.01"
"KS-3415","Testing started","64,9992666666667","Smart v4.5.01"
"KS-3412","Development Started","1076,78006666667","Smart v4.5.01"
"KS-3412","In Progress","13,917","Smart v4.5.01"
"KS-3412","Development Completed","1373,41203333333","Smart v4.5.01"
"KS-3412","Approved","0,059","Smart v4.5.01"
"KS-3412","Testing started","190,328983333333","Smart v4.5.01"
"KS-3412","Approved","1405,477","Smart v4.5.01"
"KS-3412","Testing started","0,102816666666667","Smart v4.5.01"
"KS-3412","Testing completed","0,3753","Smart v4.5.01"
"KS-3409","Development Started","30,3787166666667","Smart v4.5.01"
"KS-3409","In Progress","106,376833333333","Smart v4.5.01"
"KS-3409","Development Completed","1047,05775","Smart v4.5.01"
"KS-3409","Approved","0,19415","Smart v4.5.01"
"KS-3409","Testing started","0,0410333333333333","Smart v4.5.01"
"KS-3407","Development Started","48,3158333333333","Smart v4.5.01"
"KS-3407","In Progress","185,395033333333","Smart v4.5.01"
"KS-3407","Development Completed","2787,72625","Smart v4.5.01"
"KS-3407","Deploying","4090,72263333333","Smart v4.5.01"
"KS-3407","Approved","98,0595","Smart v4.5.01"
"KS-3407","Testing started","1379,71176666667","Smart v4.5.01"
"KS-3405","Development Started","331,381533333333","Smart v4.6.01"
"KS-3403","Development Started","4,20248333333333","Smart v4.5.01"
"KS-3403","Development Completed","15,1082","Smart v4.5.01"
"KS-3403","Approved","0,0314833333333333","Smart v4.5.01"
"KS-3403","Testing started","0,03225","Smart v4.5.01"
"KS-3403","Testing completed","0,27065","Smart v4.5.01"
"KS-3402","Development Started","1469,0013","Smart v4.5.01"
"KS-3402","In Progress","6,88948333333333","Smart v4.5.01"
"KS-3402","Development Completed","3042,29638333333","Smart v4.5.01"
"KS-3402","Deploying","4095,62505","Smart v4.5.01"
"KS-3402","Approved","1559,69315","Smart v4.5.01"
"KS-3402","Testing started","1589,40446666667","Smart v4.5.01"
"KS-3402","Approved","22,4255","Smart v4.5.01"
"KS-3402","Testing started","0,08315","Smart v4.5.01"
"KS-3402","Development Started","1374,9153","Smart v4.5.01"
"KS-3402","Development Completed","0,0531833333333333","Smart v4.5.01"
"KS-3401","Development Started","88,93845","Smart v4.5.01"
"KS-3401","Development Completed","10118,8248833333","Smart v4.5.01"
"KS-3401","Approved","0,1607","Smart v4.5.01"
"KS-3401","Testing started","0,0525833333333333","Smart v4.5.01"
"KS-3399","Development Started","9,0146","Smart v4.5.01"
"KS-3399","Development Completed","0,180966666666667","Smart v4.5.01"
"KS-3399","Deploying","990,208616666667","Smart v4.5.01"
"KS-3399","Approved","92,67065","Smart v4.5.01"
"KS-3399","Testing started","97,647","Smart v4.5.01"
"KS-3386","Development Started","0,0982666666666667","Smart v4.6.01"
"KS-3386","In Progress","1200,97311666667","Smart v4.6.01"
"KS-3386","Development Completed","1289,52276666667","Smart v4.6.01"
"KS-3386","Approved","0,06745","Smart v4.6.01"
"KS-3386","Testing started","0,0502166666666667","Smart v4.6.01"
"KS-3385","Development Started","1482,6297","Smart v4.5.01"
"KS-3385","In Progress","19,2515","Smart v4.5.01"
"KS-3385","Development Completed","1,96058333333333","Smart v4.5.01"
"KS-3385","Development Started","0,03865","Smart v4.5.01"
"KS-3385","In Progress","13,6165333333333","Smart v4.5.01"
"KS-3385","Development Completed","1141,12376666667","Smart v4.5.01"
"KS-3385","Deploying","1408,01118333333","Smart v4.5.01"
"KS-3385","Approved","3,62948333333333","Smart v4.5.01"
"KS-3385","Testing started","50,8403833333333","Smart v4.5.01"
"KS-3384","Development Started","9978,70621666667","Smart v4.5.01"
"KS-3384","In Progress","4,2752","Smart v4.5.01"
"KS-3383","Development Started","0,86845","Smart v4.6.01"
"KS-3383","Development Completed","2387,6154","Smart v4.6.01"
"KS-3383","Approved","0,0848333333333333","Smart v4.6.01"
"KS-3383","Testing started","0,06235","Smart v4.6.01"
"KS-3381","Development Started","5910,91666666667","Smart v4.6.01"
"KS-3380","Development Started","4390,12916666667","Smart v4.6.01"
"KS-3380","Development Completed","7191,2357","Smart v4.6.01"
"KS-3380","Approved","0,0887833333333333","Smart v4.6.01"
"KS-3380","Testing started","0,0803","Smart v4.6.01"
"KS-3377","Development Started","0,0321166666666667","Smart v4.5.01"
"KS-3377","In Progress","1,325","Smart v4.5.01"
"KS-3377","Development Completed","104,350066666667","Smart v4.5.01"
"KS-3377","Development Started","18,7239666666667","Smart v4.5.01"
"KS-3377","Development Completed","6754,14711666667","Smart v4.5.01"
"KS-3377","Deploying","1630,74928333333","Smart v4.5.01"
"KS-3377","Approved","0,113266666666667","Smart v4.5.01"
"KS-3377","Testing started","0,108116666666667","Smart v4.5.01"
"KS-3373","Development Started","0,376066666666667","Smart v4.4.06"
"KS-3373","Development Completed","0,351983333333333","Smart v4.4.06"
"KS-3373","Approved","319,177816666667","Smart v4.4.06"
"KS-3373","Testing started","0,0320333333333333","Smart v4.4.06"
"KS-3372","Development Started","40,0208","Smart v4.5.01"
"KS-3372","In Progress","1215,20221666667","Smart v4.5.01"
"KS-3372","Development Completed","0,0505666666666667","Smart v4.5.01"
"KS-3372","Deploying","5647,71705","Smart v4.5.01"
"KS-3372","Approved","304,304433333333","Smart v4.5.01"
"KS-3372","Testing started","485,95255","Smart v4.5.01"
"KS-3371","Development Started","0,3956","Smart v4.6.01"
"KS-3371","Development Completed","1143,96931666667","Smart v4.6.01"
"KS-3371","Deploying","7091,23138333333","Smart v4.6.01"
"KS-3371","Approved","0,06265","Smart v4.6.01"
"KS-3371","Testing started","0,0596833333333333","Smart v4.6.01"
"KS-3370","Development Started","221,494333333333","Smart v4.5.01"
"KS-3370","In Progress","0,342483333333333","Smart v4.5.01"
"KS-3370","Development Completed","11440,4146666667","Smart v4.5.01"
"KS-3370","Deploying","4092,52641666667","Smart v4.5.01"
"KS-3370","Approved","302,4647","Smart v4.5.01"
"KS-3370","Testing started","59,9221166666667","Smart v4.5.01"
"KS-3369","Development Started","164,220766666667","Smart v4.6.01"
"KS-3369","In Progress","90,2097","Smart v4.6.01"
"KS-3369","Development Completed","11499,07425","Smart v4.6.01"
"KS-3368","Development Started","4,18203333333333","Smart v4.5.01"
"KS-3368","In Progress","7033,21618333333","Smart v4.5.01"
"KS-3368","Development Completed","98,4802833333333","Smart v4.5.01"
"KS-3368","Deploying","1093,63796666667","Smart v4.5.01"
"KS-3368","Approved","191,58675","Smart v4.5.01"
"KS-3368","Testing started","139,432783333333","Smart v4.5.01"
"KS-3367","Development Started","5549,3457","Smart v4.6.01"
"KS-3367","In Progress","0,377566666666667","Smart v4.6.01"
"KS-3367","Development Completed","10151,0198666667","Smart v4.6.01"
"KS-3366","Development Started","7219,69546666667","Smart v4.5.01"
"KS-3366","Development Completed","1120,49798333333","Smart v4.5.01"
"KS-3366","Deploying","1563,52598333333","Smart v4.5.01"
"KS-3366","Approved","7213,32543333333","Smart v4.5.01"
"KS-3366","Testing started","73,0292666666667","Smart v4.5.01"
"KS-3366","Testing completed","9,7572","Smart v4.5.01"
"KS-3365","Development Started","62,3498333333333","Smart v4.5.01"
"KS-3365","In Progress","1660,15026666667","Smart v4.5.01"
"KS-3365","Development Completed","2,71586666666667","Smart v4.5.01"
"KS-3365","Deploying","1037,191","Smart v4.5.01"
"KS-3365","Approved","4571,56621666667","Smart v4.5.01"
"KS-3365","Testing started","21,7424833333333","Smart v4.5.01"
"KS-3364","Development Started","1146,95621666667","Smart v4.4.09"
"KS-3364","In Progress","249,746283333333","Smart v4.4.09"
"KS-3364","Development Started","73,3693166666667","Smart v4.4.09"
"KS-3364","In Progress","1149,4572","Smart v4.4.09"
"KS-3364","Development Completed","21,8673166666667","Smart v4.4.09"
"KS-3364","Deploying","47,5363833333333","Smart v4.4.09"
"KS-3364","Approved","0,830966666666667","Smart v4.4.09"
"KS-3364","Testing started","102,957333333333","Smart v4.4.09"
"KS-3361","Development Started","22733,0915833333","Smart v4.5.01"
"KS-3361","In Progress","98,3948","Smart v4.5.01"
"KS-3361","Development Started","2561,12805","Smart v4.5.01"
"KS-3361","In Progress","3,03468333333333","Smart v4.5.01"
"KS-3360","Development Started","14,4086","Smart v4.5.01"
"KS-3360","Development Completed","16,91205","Smart v4.5.01"
"KS-3360","Deploying","2477,14143333333","Smart v4.5.01"
"KS-3360","Approved","10,6495333333333","Smart v4.5.01"
"KS-3360","Testing started","27,2068666666667","Smart v4.5.01"
"KS-3359","Development Started","5550,16043333333","Smart v4.6.01"
"KS-3359","In Progress","1,13595","Smart v4.6.01"
"KS-3357","Development Started","13,7902166666667","Smart v4.5.01"
"KS-3357","Development Completed","7097,43148333333","Smart v4.5.01"
"KS-3357","Approved","4576,34413333333","Smart v4.5.01"
"KS-3357","Development Started","0,0321833333333333","Smart v4.5.01"
"KS-3357","Issue Specified","0,194833333333333","Smart v4.5.01"
"KS-3355","Development Started","2867,60095","Smart v4.5.01"
"KS-3355","Issue Specified","1447,63218333333","Smart v4.5.01"
"KS-3355","Development Started","0,0399","Smart v4.5.01"
"KS-3355","In Progress","4663,56501666667","Smart v4.5.01"
"KS-3355","Development Started","966,320083333333","Smart v4.5.01"
"KS-3355","In Progress","4720,83588333333","Smart v4.5.01"
"KS-3355","Development Completed","4188,17198333333","Smart v4.5.01"
"KS-3355","Deploying","167,153933333333","Smart v4.5.01"
"KS-3355","Approved","1054,40745","Smart v4.5.01"
"KS-3355","Testing started","48,6118166666667","Smart v4.5.01"
"KS-3354","Development Started","1370,17165","Smart v4.6.01"
"KS-3354","Issue Specified","276,700466666667","Smart v4.6.01"
"KS-3354","Development Started","30,14025","Smart v4.6.01"
"KS-3354","In Progress","5633,70991666667","Smart v4.6.01"
"KS-3354","Development Completed","5633,42251666667","Smart v4.6.01"
"KS-3354","Development Started","24,5896833333333","Smart v4.6.01"
"KS-3354","Development Completed","5,83056666666667","Smart v4.6.01"
"KS-3351","Development Started","32,598","Smart v4.5.01"
"KS-3351","In Progress","5480,3351","Smart v4.5.01"
"KS-3351","Development Completed","0,283033333333333","Smart v4.5.01"
"KS-3351","Deploying","1429,06445","Smart v4.5.01"
"KS-3351","Approved","431,1539","Smart v4.5.01"
"KS-3351","Testing started","934,781383333333","Smart v4.5.01"
"KS-3350","Development Started","288,4187","Smart v4.5.01"
"KS-3350","Development Completed","1,02616666666667","Smart v4.5.01"
"KS-3350","Deploying","83,8528166666667","Smart v4.5.01"
"KS-3350","Approved","1147,65781666667","Smart v4.5.01"
"KS-3350","Testing started","0,0699833333333333","Smart v4.5.01"
"KS-3350","Development Started","1416,04923333333","Smart v4.5.01"
"KS-3350","In Progress","0,44145","Smart v4.5.01"
"KS-3350","Development Completed","37,5189333333333","Smart v4.5.01"
"KS-3350","Deploying","55,4071833333333","Smart v4.5.01"
"KS-3350","Approved","1350,1637","Smart v4.5.01"
"KS-3350","Testing started","89,5156333333333","Smart v4.5.01"
"KS-3349","Development Started","4618,83763333333","Smart v4.5.01"
"KS-3349","In Progress","3,8829","Smart v4.5.01"
"KS-3349","Development Completed","2528,63348333333","Smart v4.5.01"
"KS-3349","Deploying","115,5687","Smart v4.5.01"
"KS-3349","Approved","12805,7209333333","Smart v4.5.01"
"KS-3348","Development Started","1491,0604","Smart v4.5.01"
"KS-3348","Development Completed","6810,0812","Smart v4.5.01"
"KS-3348","Deploying","122,24625","Smart v4.5.01"
"KS-3348","Approved","174,001233333333","Smart v4.5.01"
"KS-3348","Testing started","0,130333333333333","Smart v4.5.01"
"KS-3348","Testing completed","1125,22283333333","Smart v4.5.01"
"KS-3348","Testing started","0,1081","Smart v4.5.01"
"KS-3348","Development Started","369,18295","Smart v4.5.01"
"KS-3348","Development Completed","986,549133333333","Smart v4.5.01"
"KS-3348","Deploying","5746,64648333333","Smart v4.5.01"
"KS-3348","Approved","206,44555","Smart v4.5.01"
"KS-3348","Testing started","204,511566666667","Smart v4.5.01"
"KS-3346","Development Started","105,477333333333","Smart v4.5.01"
"KS-3346","In Progress","1343,89786666667","Smart v4.5.01"
"KS-3346","Development Completed","4579,25633333333","Smart v4.5.01"
"KS-3346","Development Started","1203,47325","Smart v4.5.01"
"KS-3346","Closed","0,1554","Smart v4.5.01"
"KS-3346","Development Started","0,157233333333333","Smart v4.5.01"
"KS-3345","Development Started","126,754216666667","Smart v4.5.01"
"KS-3345","In Progress","1513,67746666667","Smart v4.5.01"
"KS-3345","Issue Specified","0,0840166666666667","Smart v4.5.01"
"KS-3345","Development Started","11,2574833333333","Smart v4.5.01"
"KS-3345","Development Completed","4320,01688333333","Smart v4.5.01"
"KS-3345","Approved","90,7793","Smart v4.5.01"
"KS-3345","Testing started","25,8521166666667","Smart v4.5.01"
"KS-3345","Development Started","4,78395","Smart v4.5.01"
"KS-3345","Development Completed","0,0905833333333333","Smart v4.5.01"
"KS-3345","Deploying","2580,82055","Smart v4.5.01"
"KS-3345","Approved","1673,1336","Smart v4.5.01"
"KS-3345","Testing started","1316,9939","Smart v4.5.01"
"KS-3344","Development Started","1398,26725","Smart v4.4.05"
"KS-3344","In Progress","120,730083333333","Smart v4.4.05"
"KS-3344","Development Completed","3,75388333333333","Smart v4.4.05"
"KS-3344","Deploying","61,4119166666667","Smart v4.4.05"
"KS-3344","Approved","115,540066666667","Smart v4.4.05"
"KS-3344","Testing started","2,61226666666667","Smart v4.4.05"
"KS-3341","Development Started","31,1225166666667","Smart v4.4.04"
"KS-3341","In Progress","0,290233333333333","Smart v4.4.04"
"KS-3341","Development Completed","1537,11488333333","Smart v4.4.04"
"KS-3341","Approved","146,634116666667","Smart v4.4.04"
"KS-3341","Testing started","0,04315","Smart v4.4.04"
"KS-3337","Development Started","1535,29745","Smart v4.4.04"
"KS-3337","In Progress","27,3538166666667","Smart v4.4.04"
"KS-3337","Development Completed","90,43615","Smart v4.4.04"
"KS-3337","Approved","80,2267166666667","Smart v4.4.04"
"KS-3337","Testing started","38,7662333333333","Smart v4.4.04"
"KS-3333","Development Started","1427,3973","Smart v4.4.06"
"KS-3333","In Progress","7225,35835","Smart v4.4.06"
"KS-3333","Suspended","1403,4298","Smart v4.4.06"
"KS-3333","Development Completed","317,888266666667","Smart v4.4.06"
"KS-3333","Approved","0,0524","Smart v4.4.06"
"KS-3333","Testing started","0,0418","Smart v4.4.06"
"KS-3333","Testing completed","0,0419666666666667","Smart v4.4.06"
"KS-3333","Testing started","0,0598","Smart v4.4.06"
"KS-3333","Development Started","1045,5022","Smart v4.4.06"
"KS-3333","Development Completed","7,87235","Smart v4.4.06"
"KS-3333","Deploying","89,14065","Smart v4.4.06"
"KS-3333","Approved","0,0564166666666667","Smart v4.4.06"
"KS-3333","Testing started","120,254683333333","Smart v4.4.06"
"KS-3331","Development Started","201,23505","Smart v4.6.01"
"KS-3331","Development Completed","4217,8114","Smart v4.6.01"
"KS-3325","Development Started","3021,23026666667","Smart v4.4.05"
"KS-3325","In Progress","0,241533333333333","Smart v4.4.05"
"KS-3325","Issue Specified","0,0380333333333333","Smart v4.4.05"
"KS-3325","Development Started","5459,02508333333","Smart v4.4.05"
"KS-3325","In Progress","23,4260666666667","Smart v4.4.05"
"KS-3325","Development Completed","4,91253333333333","Smart v4.4.05"
"KS-3325","Deploying","221,688083333333","Smart v4.4.05"
"KS-3325","Approved","0,0622333333333333","Smart v4.4.05"
"KS-3325","Testing started","0,0323166666666667","Smart v4.4.05"
"KS-3320","Development Started","1288,78523333333","Smart v4.4.04"
"KS-3320","In Progress","2670,2269","Smart v4.4.04"
"KS-3320","Development Completed","8,30815","Smart v4.4.04"
"KS-3320","Deploying","19,4620333333333","Smart v4.4.04"
"KS-3320","Approved","112,35035","Smart v4.4.04"
"KS-3320","Testing started","0,724133333333333","Smart v4.4.04"
"KS-3315","Development Started","1125,35241666667","Smart v4.4.04"
"KS-3315","In Progress","260,865383333333","Smart v4.4.04"
"KS-3315","Issue Specified","0,0344166666666667","Smart v4.4.04"
"KS-3315","Development Started","97,3938833333333","Smart v4.4.04"
"KS-3315","In Progress","1081,59071666667","Smart v4.4.04"
"KS-3315","Development Completed","43,9387666666667","Smart v4.4.04"
"KS-3315","Deploying","6,2863","Smart v4.4.04"
"KS-3315","Approved","23,5940166666667","Smart v4.4.04"
"KS-3315","Testing started","115,606833333333","Smart v4.4.04"
"KS-3312","Development Started","1603,51216666667","Smart v4.4.04"
