"key","name","span","fixVersion"
"KS-3191","Deploying","2654,42886666667","Smart v4.5.01"
"KS-3191","Approved","139,134683333333","Smart v4.5.01"
"KS-3191","Testing started","14,4201333333333","Smart v4.5.01"
"KS-3189","Development Started","1087,64426666667","Smart v4.4.01"
"KS-3189","Development Completed","11575,0773833333","Smart v4.4.01"
"KS-3189","Deploying","180,432366666667","Smart v4.4.01"
"KS-3189","Approved","1131,01313333333","Smart v4.4.01"
"KS-3189","Testing started","21,3126166666667","Smart v4.4.01"
"KS-3188","Development Started","2524,60758333333","System.Object[]"
"KS-3188","Development Completed","536,019583333333","System.Object[]"
"KS-3188","Approved","0,0272666666666667","System.Object[]"
"KS-3188","Testing started","0,0235166666666667","System.Object[]"
"KS-3188","Testing completed","1256,38051666667","System.Object[]"
"KS-3188","Testing started","0,0649","System.Object[]"
"KS-3188","Approved","0,0603333333333333","System.Object[]"
"KS-3188","Testing started","0,0404","System.Object[]"
"KS-3188","Development Started","5395,05241666667","System.Object[]"
"KS-3188","Development Completed","0,0568833333333333","System.Object[]"
"KS-3188","Approved","2,2618","System.Object[]"
"KS-3188","Testing started","0,0260333333333333","System.Object[]"
"KS-3185","Development Started","0,155633333333333","Smart v4.6.01"
"KS-3185","Issue Specified","0,0535166666666667","Smart v4.6.01"
"KS-3185","Development Started","13051,2318333333","Smart v4.6.01"
"KS-3185","Development Completed","1077,14983333333","Smart v4.6.01"
"KS-3185","Approved","0,137816666666667","Smart v4.6.01"
"KS-3185","Testing started","10,1392333333333","Smart v4.6.01"
"KS-3185","Testing completed","0,422666666666667","Smart v4.6.01"
"KS-3184","Development Started","131,883366666667","Smart v4.2.04"
"KS-3184","Development Completed","4071,82725","Smart v4.2.04"
"KS-3184","Deploying","0,267033333333333","Smart v4.2.04"
"KS-3184","Approved","18,7045","Smart v4.2.04"
"KS-3184","Testing started","25,7531666666667","Smart v4.2.04"
"KS-3182","Development Started","4291,31668333333","Smart v4.2.04"
"KS-3182","Development Completed","0,0440666666666667","Smart v4.2.04"
"KS-3182","Approved","38,4665833333333","Smart v4.2.04"
"KS-3182","Testing started","0,0396333333333333","Smart v4.2.04"
"KS-3176","Development Started","0,6408","Smart v4.5.01"
"KS-3176","Development Completed","1161,28165","Smart v4.5.01"
"KS-3176","Approved","0,19385","Smart v4.5.01"
"KS-3176","Development Completed","26,20035","Smart v4.5.01"
"KS-3176","Approved","0,0504166666666667","Smart v4.5.01"
"KS-3176","Testing started","0,0717666666666667","Smart v4.5.01"
"KS-3175","Development Started","38920,2453333333","Smart v4.6.01"
"KS-3174","Development Started","127,799866666667","Smart v4.5.01"
"KS-3174","Development Completed","1162,97651666667","Smart v4.5.01"
"KS-3174","Approved","0,202733333333333","Smart v4.5.01"
"KS-3174","Development Completed","1,45663333333333","Smart v4.5.01"
"KS-3174","Approved","0,0446833333333333","Smart v4.5.01"
"KS-3174","Testing started","0,0450166666666667","Smart v4.5.01"
"KS-3173","Development Started","0,312766666666667","Smart v4.5.01"
"KS-3173","Development Completed","1162,10955","Smart v4.5.01"
"KS-3173","Approved","0,207916666666667","Smart v4.5.01"
"KS-3173","Development Completed","0,892416666666667","Smart v4.5.01"
"KS-3173","Approved","0,0421166666666667","Smart v4.5.01"
"KS-3173","Testing started","0,0713833333333333","Smart v4.5.01"
"KS-3171","Development Started","30,3702","Smart v4.2.03"
"KS-3171","Development Completed","13,9445","Smart v4.2.03"
"KS-3171","Deploying","0,501566666666667","Smart v4.2.03"
"KS-3171","Development Completed","143,042083333333","Smart v4.2.03"
"KS-3171","Deploying","0,02265","Smart v4.2.03"
"KS-3171","Approved","0,31215","Smart v4.2.03"
"KS-3171","Deploying","0,0529333333333333","Smart v4.2.03"
"KS-3171","Approved","6,21501666666667","Smart v4.2.03"
"KS-3171","Testing started","106,7202","Smart v4.2.03"
"KS-3170","Development Started","26165,5004333333","Smart v4.5.01"
"KS-3170","Development Completed","10111,2816666667","Smart v4.5.01"
"KS-3170","Deploying","32,7871833333333","Smart v4.5.01"
"KS-3170","Approved","2560,2091","Smart v4.5.01"
"KS-3170","Testing started","175,683583333333","Smart v4.5.01"
"KS-3168","Development Started","28,6350666666667","Smart v4.5.01"
"KS-3168","Issue Specified","4079,32826666667","Smart v4.5.01"
"KS-3168","Development Started","1436,62901666667","Smart v4.5.01"
"KS-3168","Issue Specified","8890,63258333333","Smart v4.5.01"
"KS-3168","Development Started","2515,68986666667","Smart v4.5.01"
"KS-3168","Development Completed","81,8621833333333","Smart v4.5.01"
"KS-3168","Deploying","46,4336333333333","Smart v4.5.01"
"KS-3168","Approved","7226,80756666667","Smart v4.5.01"
"KS-3168","Testing started","122,06465","Smart v4.5.01"
"KS-3168","Development Started","1550,34113333333","Smart v4.5.01"
"KS-3168","Development Completed","0,13705","Smart v4.5.01"
"KS-3168","Approved","2,99753333333333","Smart v4.5.01"
"KS-3168","Testing started","0,817433333333333","Smart v4.5.01"
"KS-3167","Development Started","409,499733333333","Smart v4.6.01"
"KS-3164","Development Started","70,9998333333333","Smart v4.6.01"
"KS-3162","Development Started","23443,5552166667","Smart v4.5.01"
"KS-3162","Development Completed","0,203666666666667","Smart v4.5.01"
"KS-3162","Approved","2543,93366666667","Smart v4.5.01"
"KS-3162","Testing started","17,6335333333333","Smart v4.5.01"
"KS-3158","Development Started","1535,90755","Smart v4.6.01"
"KS-3158","Issue Specified","11437,2832666667","Smart v4.6.01"
"KS-3158","Development Started","24,9448666666667","Smart v4.6.01"
"KS-3158","In Progress","4361,58931666667","Smart v4.6.01"
"KS-3158","Development Completed","2498,94711666667","Smart v4.6.01"
"KS-3156","Development Started","278,94345","Smart v4.5.01"
"KS-3156","Development Completed","25889,3233666667","Smart v4.5.01"
"KS-3156","Development Started","180,103183333333","Smart v4.5.01"
"KS-3156","Development Completed","1403,94593333333","Smart v4.5.01"
"KS-3156","Development Started","1215,87225","Smart v4.5.01"
"KS-3156","Development Completed","45,2634166666667","Smart v4.5.01"
"KS-3156","Approved","0,234383333333333","Smart v4.5.01"
"KS-3156","Deploying","1247,53166666667","Smart v4.5.01"
"KS-3156","Approved","0,04465","Smart v4.5.01"
"KS-3156","Testing started","0,0369333333333333","Smart v4.5.01"
"KS-3155","Development Started","69,9032","Smart v4.2.03"
"KS-3155","Development Completed","0,0379","Smart v4.2.03"
"KS-3155","Deploying","36,0114833333333","Smart v4.2.03"
"KS-3155","Approved","997,598116666667","Smart v4.2.03"
"KS-3155","Development Started","187,184166666667","Smart v4.2.03"
"KS-3155","Development Completed","0,0873333333333333","Smart v4.2.03"
"KS-3155","Approved","32,4664833333333","Smart v4.2.03"
"KS-3155","Testing started","20,6290666666667","Smart v4.2.03"
"KS-3155","Development Started","1213,19113333333","Smart v4.2.03"
"KS-3155","Development Completed","0,751416666666667","Smart v4.2.03"
"KS-3155","Deploying","33,3798333333333","Smart v4.2.03"
"KS-3155","Approved","0,0297333333333333","Smart v4.2.03"
"KS-3155","Testing started","0,04785","Smart v4.2.03"
"KS-3154","Development Started","33,6183833333333","Smart v4.2.03"
"KS-3154","Development Completed","8,29261666666667","Smart v4.2.03"
"KS-3154","Deploying","20,9076666666667","Smart v4.2.03"
"KS-3154","Approved","75,4379666666667","Smart v4.2.03"
"KS-3154","Testing started","0,0328666666666667","Smart v4.2.03"
"KS-3154","Development Started","262,584966666667","Smart v4.2.03"
"KS-3154","Development Completed","22,4925","Smart v4.2.03"
"KS-3154","Deploying","35,9242666666667","Smart v4.2.03"
"KS-3154","Approved","1017,11476666667","Smart v4.2.03"
"KS-3154","Testing started","73,5004833333333","Smart v4.2.03"
"KS-3152","Development Started","0,214633333333333","Smart v4.6.01"
"KS-3152","Development Completed","0,136883333333333","Smart v4.6.01"
"KS-3152","Approved","13164,6337166667","Smart v4.6.01"
"KS-3152","Testing started","67,0519166666667","Smart v4.6.01"
"KS-3152","Approved","0,0753333333333333","Smart v4.6.01"
"KS-3152","Development Completed","0,274733333333333","Smart v4.6.01"
"KS-3152","Deploying","119,6815","Smart v4.6.01"
"KS-3152","Approved","1,41396666666667","Smart v4.6.01"
"KS-3149","Development Started","1381,48411666667","Smart v4.2.03"
"KS-3149","Development Completed","50,2911833333333","Smart v4.2.03"
"KS-3149","Approved","27,5518","Smart v4.2.03"
"KS-3149","Testing started","61,4545166666667","Smart v4.2.03"
"KS-3146","Development Started","5598,6105","Smart v4.4.02"
"KS-3146","Development Completed","0,167166666666667","Smart v4.4.02"
"KS-3146","Approved","98,70655","Smart v4.4.02"
"KS-3146","Testing started","2,256","Smart v4.4.02"
"KS-3139","Development Started","111,773","Smart v4.5.01"
"KS-3139","Development Completed","36,0255166666667","Smart v4.5.01"
"KS-3139","Approved","4294,61833333333","Smart v4.5.01"
"KS-3139","Testing started","212,433466666667","Smart v4.5.01"
"KS-3134","Development Started","11451,4941333333","Smart v4.6.01"
"KS-3134","Development Completed","11566,00975","Smart v4.6.01"
"KS-3128","Development Started","261,100383333333","Smart v4.2.02"
"KS-3128","Development Completed","1137,27336666667","Smart v4.2.02"
"KS-3128","Deploying","76,9949166666667","Smart v4.2.02"
"KS-3128","Approved","15,1106666666667","Smart v4.2.02"
"KS-3128","Testing started","136,493733333333","Smart v4.2.02"
"KS-3127","Development Started","54,5819666666667","Smart v4.2.02"
"KS-3127","Development Completed","1016,48271666667","Smart v4.2.02"
"KS-3127","Deploying","135,73645","Smart v4.2.02"
"KS-3127","Approved","17,8932333333333","Smart v4.2.02"
"KS-3127","Testing started","6,47471666666667","Smart v4.2.02"
"KS-3127","Approved","6,1422","Smart v4.2.02"
"KS-3127","Deploying","4229,1158","Smart v4.2.02"
"KS-3127","Approved","56,05655","Smart v4.2.02"
"KS-3127","Testing started","133,0855","Smart v4.2.02"
"KS-3125","Development Started","113,457316666667","Smart v4.2.02"
"KS-3125","Development Completed","0,0449","Smart v4.2.02"
"KS-3125","Deploying","11,9872","Smart v4.2.02"
"KS-3125","Approved","0,326266666666667","Smart v4.2.02"
"KS-3125","Testing started","0,0311833333333333","Smart v4.2.02"
"KS-3124","Development Started","35,9254333333333","Smart v4.2.02"
"KS-3124","Development Completed","7,09413333333333","Smart v4.2.02"
"KS-3124","Deploying","5457,6663","Smart v4.2.02"
"KS-3124","Approved","399,513383333333","Smart v4.2.02"
"KS-3124","Testing started","3,68318333333333","Smart v4.2.02"
"KS-3118","Development Started","175,476783333333","Smart v4.2.02"
"KS-3118","Development Completed","0,0344333333333333","Smart v4.2.02"
"KS-3118","Deploying","0,0342","Smart v4.2.02"
"KS-3118","Approved","91,3889","Smart v4.2.02"
"KS-3118","Testing started","0,0373","Smart v4.2.02"
"KS-3117","Development Started","129,176616666667","Smart v4.2.02"
"KS-3117","Development Completed","0,0499","Smart v4.2.02"
"KS-3117","Deploying","0,0259833333333333","Smart v4.2.02"
"KS-3117","Approved","45,6214333333333","Smart v4.2.02"
"KS-3117","Development Completed","0,0323","Smart v4.2.02"
"KS-3117","Development Started","1256,47186666667","Smart v4.2.02"
"KS-3117","Suspended","4124,23921666667","Smart v4.2.02"
"KS-3117","Development Completed","0,124983333333333","Smart v4.2.02"
"KS-3117","Development Started","2,87223333333333","Smart v4.2.02"
"KS-3117","Development Completed","0,426983333333333","Smart v4.2.02"
"KS-3117","Approved","159,79985","Smart v4.2.02"
"KS-3117","Testing started","31,7305166666667","Smart v4.2.02"
"KS-3113","Development Started","229,270566666667","Smart v4.2.02"
"KS-3113","Development Completed","4098,18528333333","Smart v4.2.02"
"KS-3113","Deploying","11,7970333333333","Smart v4.2.02"
"KS-3113","Approved","442,006983333333","Smart v4.2.02"
"KS-3113","Testing started","3,36463333333333","Smart v4.2.02"
"KS-3111","Development Started","28965,2676","Smart v4.4.02"
"KS-3111","Development Completed","176,3313","Smart v4.4.02"
"KS-3111","Approved","1245,1231","Smart v4.4.02"
"KS-3111","Testing started","171,060033333333","Smart v4.4.02"
"KS-3105","Development Started","20302,1127666667","Smart v4.4.03"
"KS-3105","Development Completed","1229,37601666667","Smart v4.4.03"
"KS-3105","Approved","55,7616166666667","Smart v4.4.03"
"KS-3105","Testing started","276,83075","Smart v4.4.03"
"KS-3097","Development Started","69,2453833333333","Smart v4.6.01"
"KS-3086","Development Started","28,58785","Smart v4.2.02"
"KS-3086","Development Completed","58,13895","Smart v4.2.02"
"KS-3086","Development Started","1214,61448333333","Smart v4.2.02"
"KS-3086","Development Completed","4283,94001666667","Smart v4.2.02"
"KS-3086","Deploying","4393,54648333333","Smart v4.2.02"
"KS-3086","Approved","274,785433333333","Smart v4.2.02"
"KS-3086","Testing started","124,997766666667","Smart v4.2.02"
"KS-3085","Development Started","5690,688","Smart v4.4.08"
"KS-3085","In Progress","34,6858833333333","Smart v4.4.08"
"KS-3085","Development Completed","0,0691166666666667","Smart v4.4.08"
"KS-3085","Deploying","31,6364666666667","Smart v4.4.08"
"KS-3085","Approved","9,11736666666667","Smart v4.4.08"
"KS-3085","Testing started","135,2361","Smart v4.4.08"
"KS-3080","Development Started","1141,11648333333","Smart v4.5.01"
"KS-3080","Development Completed","23,8214","Smart v4.5.01"
"KS-3080","Deploying","97,2383666666667","Smart v4.5.01"
"KS-3080","Approved","32,0195666666667","Smart v4.5.01"
"KS-3080","Testing started","365,9541","Smart v4.5.01"
"KS-3080","Development Started","1152,7804","Smart v4.5.01"
"KS-3080","Development Completed","1083,75221666667","Smart v4.5.01"
"KS-3080","Deploying","4394,31518333333","Smart v4.5.01"
"KS-3080","Approved","27,1595833333333","Smart v4.5.01"
"KS-3080","Development Completed","30334,8521","Smart v4.5.01"
"KS-3080","Deploying","11762,40645","Smart v4.5.01"
"KS-3080","Approved","18363,7837666667","Smart v4.5.01"
"KS-3080","Testing started","148,846033333333","Smart v4.5.01"
"KS-3080","Approved","1392,18773333333","Smart v4.5.01"
"KS-3080","Testing started","102,460866666667","Smart v4.5.01"
"KS-3066","Development Started","0,169033333333333","Smart v4.6.01"
"KS-3066","Issue Specified","0,313433333333333","Smart v4.6.01"
"KS-3066","Development Started","0,244933333333333","Smart v4.6.01"
"KS-3062","Development Started","12944,5371","Smart v4.5.01"
"KS-3062","Issue Specified","38910,5474","Smart v4.5.01"
"KS-3062","Development Started","0,260966666666667","Smart v4.5.01"
"KS-3062","Issue Specified","1067,15228333333","Smart v4.5.01"
"KS-3061","Development Started","38919,6168833333","Smart v4.4.01"
"KS-3061","Development Completed","1467,52695","Smart v4.4.01"
"KS-3061","Development Started","299,542633333333","Smart v4.4.01"
"KS-3061","Development Completed","1295,44095","Smart v4.4.01"
"KS-3061","Deploying","0,120866666666667","Smart v4.4.01"
"KS-3061","Approved","0,0429166666666667","Smart v4.4.01"
"KS-3061","Testing started","0,03515","Smart v4.4.01"
"KS-3041","Development Started","4,93738333333333","Smart v4.2.02"
"KS-3041","Issue Specified","28,1569166666667","Smart v4.2.02"
"KS-3041","Development Started","42,6257666666667","Smart v4.2.02"
"KS-3041","Development Completed","1000,75183333333","Smart v4.2.02"
"KS-3041","Deploying","4394,91066666667","Smart v4.2.02"
"KS-3041","Approved","35,8906333333333","Smart v4.2.02"
"KS-3041","Testing started","239,8439","Smart v4.2.02"
"KS-2970","Development Started","0,14135","Smart v4.5.01"
"KS-2970","Development Completed","18622,7887333333","Smart v4.5.01"
"KS-2970","Deploying","11762,128","Smart v4.5.01"
"KS-2970","Approved","8321,37855","Smart v4.5.01"
"KS-2970","Testing started","84,9742333333333","Smart v4.5.01"
"KS-2970","Development Started","1325,70465","Smart v4.5.01"
"KS-2970","Development Completed","0,172083333333333","Smart v4.5.01"
"KS-2970","Deploying","114,539333333333","Smart v4.5.01"
"KS-2970","Approved","72,7184333333333","Smart v4.5.01"
"KS-2970","Testing started","36,8068833333333","Smart v4.5.01"
"KS-2970","Approved","0,206866666666667","Smart v4.5.01"
"KS-2970","Deploying","1197,66285","Smart v4.5.01"
"KS-2970","Approved","1367,85086666667","Smart v4.5.01"
"KS-2970","Testing started","196,648016666667","Smart v4.5.01"
"KS-2969","Development Started","67,481","Smart v4.5.01"
"KS-2969","Issue Specified","23114,2469","Smart v4.5.01"
"KS-2969","Development Started","4166,05445","Smart v4.5.01"
"KS-2969","Issue Specified","14642,37295","Smart v4.5.01"
"KS-2969","Development Started","0,300266666666667","Smart v4.5.01"
"KS-2969","Development Completed","15619,58355","Smart v4.5.01"
"KS-2969","Deploying","11760,0316666667","Smart v4.5.01"
"KS-2969","Approved","2920,55471666667","Smart v4.5.01"
"KS-2969","Testing started","1265,54595","Smart v4.5.01"
"KS-2969","Approved","4135,49301666667","Smart v4.5.01"
"KS-2969","Testing started","89,3965333333333","Smart v4.5.01"
"KS-2969","Development Started","1320,74856666667","Smart v4.5.01"
"KS-2969","In Progress","0,273983333333333","Smart v4.5.01"
"KS-2969","Development Completed","0,0798666666666667","Smart v4.5.01"
"KS-2969","Deploying","115,050316666667","Smart v4.5.01"
"KS-2969","Approved","72,5550333333333","Smart v4.5.01"
"KS-2969","Testing started","36,78705","Smart v4.5.01"
"KS-2969","Approved","0,211966666666667","Smart v4.5.01"
"KS-2969","Deploying","1197,66638333333","Smart v4.5.01"
"KS-2969","Approved","122,853883333333","Smart v4.5.01"
"KS-2969","Testing started","237,549716666667","Smart v4.5.01"
"KS-2968","Development Started","2815,15138333333","Smart v4.2.02"
"KS-2968","Issue Specified","117,56125","Smart v4.2.02"
"KS-2968","Development Started","13,5081833333333","Smart v4.2.02"
"KS-2968","Issue Specified","7368,49066666667","Smart v4.2.02"
"KS-2968","Development Started","2650,01721666667","Smart v4.2.02"
"KS-2968","Development Completed","72,2366833333333","Smart v4.2.02"
"KS-2968","Deploying","30,50965","Smart v4.2.02"
"KS-2968","Approved","1581,38178333333","Smart v4.2.02"
"KS-2968","Testing started","229,475966666667","Smart v4.2.02"
"KS-2968","Development Started","3951,95083333333","Smart v4.2.02"
"KS-2968","Development Completed","0,0433833333333333","Smart v4.2.02"
"KS-2968","Deploying","0,0290333333333333","Smart v4.2.02"
"KS-2968","Approved","59,6133666666667","Smart v4.2.02"
"KS-2968","Testing started","0,0322166666666667","Smart v4.2.02"
"KS-2968","Development Started","1213,443","Smart v4.2.02"
"KS-2968","Development Completed","145,592766666667","Smart v4.2.02"
"KS-2968","Deploying","23,1699666666667","Smart v4.2.02"
"KS-2968","Approved","1353,59068333333","Smart v4.2.02"
"KS-2968","Testing started","0,03735","Smart v4.2.02"
"KS-2968","Development Started","1719,43145","Smart v4.2.02"
"KS-2968","Development Completed","1041,56375","Smart v4.2.02"
"KS-2968","Deploying","4394,03503333333","Smart v4.2.02"
"KS-2968","Approved","279,37865","Smart v4.2.02"
"KS-2968","Testing started","101,713333333333","Smart v4.2.02"
"KS-2968","Testing completed","2422,9706","Smart v4.2.02"
"KS-2968","Testing started","0,147716666666667","Smart v4.2.02"
"KS-2966","Development Started","10347,04625","Smart v4.5.01"
"KS-2966","Development Completed","47,1258166666667","Smart v4.5.01"
"KS-2966","Deploying","14,4510333333333","Smart v4.5.01"
"KS-2966","Approved","1509,46446666667","Smart v4.5.01"
"KS-2966","Testing started","168,093566666667","Smart v4.5.01"
"KS-2966","Development Started","1007,4729","Smart v4.5.01"
"KS-2966","Suspended","4197,28826666667","Smart v4.5.01"
"KS-2966","Development Completed","0,0541333333333333","Smart v4.5.01"
"KS-2966","Development Started","0,0960666666666667","Smart v4.5.01"
"KS-2966","Issue Specified","30281,30025","Smart v4.5.01"
"KS-2966","Development Started","282,50975","Smart v4.5.01"
"KS-2966","Suspended","1463,90628333333","Smart v4.5.01"
"KS-2966","Development Completed","9858,78735","Smart v4.5.01"
"KS-2966","Development Started","1649,91561666667","Smart v4.5.01"
"KS-2966","Suspended","11295,2280833333","Smart v4.5.01"
"KS-2966","Development Completed","0,51345","Smart v4.5.01"
"KS-2966","Development Started","5938,64853333333","Smart v4.5.01"
"KS-2932","Development Started","2760,065","Smart v4.6.01"
"KS-2932","Issue Specified","9957,18846666667","Smart v4.6.01"
"KS-2932","Suspended","0,182033333333333","Smart v4.6.01"
"KS-2932","Development Completed","0,38565","Smart v4.6.01"
"KS-2932","Development Started","0,59015","Smart v4.6.01"
"KS-2812","Development Started","28,0685833333333","Smart v4.5.01"
"KS-2739","Development Started","1545,14298333333","Smart v4.4.01"
"KS-2739","Development Completed","78,8549666666667","Smart v4.4.01"
"KS-2739","Deploying","168,766183333333","Smart v4.4.01"
"KS-2739","Approved","1076,67611666667","Smart v4.4.01"
"KS-2739","Testing started","48,0532666666667","Smart v4.4.01"
"KS-2534","Design Started","7217,26625","Smart v4.6.01"
"KS-2534","Development Started","13106,671","Smart v4.6.01"
"KS-2534","Issue Specified","69080,5969833333","Smart v4.6.01"
"KS-2534","Development Started","79,5093","Smart v4.6.01"
"KS-2534","Issue Specified","14390,1093833333","Smart v4.6.01"
"KS-2532","Design Started","34453,9354833333","Smart v4.5.01"
"KS-2532","Development Started","8683,57078333333","Smart v4.5.01"
"KS-2532","Issue Specified","7197,70543333333","Smart v4.5.01"
"KS-2532","Development Started","51985,38285","Smart v4.5.01"
"KS-2485","Development Started","18961,1763833333","Smart v4.5.01"
"KS-2485","Development Completed","2592,62651666667","Smart v4.5.01"
"KS-2485","Deploying","126,132266666667","Smart v4.5.01"
"KS-2485","Approved","2853,04653333333","Smart v4.5.01"
"KS-2485","Testing started","189,406983333333","Smart v4.5.01"
"KS-2256","Development Started","4258,91261666667","Smart v4.2.02"
"KS-2256","Development Completed","0,604333333333333","Smart v4.2.02"
"KS-2256","Deploying","1,11843333333333","Smart v4.2.02"
"KS-2256","Approved","186,369816666667","Smart v4.2.02"
"KS-2256","Testing started","62,0135166666667","Smart v4.2.02"
"KS-2256","Development Started","114,530016666667","Smart v4.2.02"
"KS-2256","Development Completed","9,5663","Smart v4.2.02"
"KS-2256","Deploying","0,0317666666666667","Smart v4.2.02"
"KS-2256","Approved","28,6661","Smart v4.2.02"
"KS-2256","Testing started","9,59405","Smart v4.2.02"
"KS-1658","Development Started","31,5889833333333","Smart v4.5.01"
"KS-1658","In Progress","64,1079833333333","Smart v4.5.01"
"KS-1658","Development Completed","88,57505","Smart v4.5.01"
"KS-1658","Deploying","147,088516666667","Smart v4.5.01"
"KS-1658","Approved","1083,24881666667","Smart v4.5.01"
"KS-1658","Testing started","1620,2227","Smart v4.5.01"
